"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"NY","2021-22","2021-12-25","1-4 years","All","All","Observed","2.2","20.1"
"NY","2021-22","2021-12-18","1-4 years","All","All","Observed","5.6","17.9"
"NY","2021-22","2021-12-11","1-4 years","All","All","Observed","1.1","12.3"
"NY","2021-22","2021-12-04","1-4 years","All","All","Observed","2.2","11.2"
"NY","2021-22","2021-11-27","1-4 years","All","All","Observed","0.0","8.9"
"NY","2021-22","2021-11-20","1-4 years","All","All","Observed","2.2","8.9"
"NY","2021-22","2021-11-13","1-4 years","All","All","Observed","1.1","6.7"
"NY","2021-22","2021-11-06","1-4 years","All","All","Observed","1.1","5.6"
"NY","2021-22","2021-10-30","1-4 years","All","All","Observed","1.1","4.5"
"NY","2021-22","2021-10-23","1-4 years","All","All","Observed","1.1","3.4"
"NY","2021-22","2021-10-16","1-4 years","All","All","Observed","1.1","2.2"
"NY","2021-22","2021-10-09","1-4 years","All","All","Observed","1.1","1.1"
"TN","2021-22","2022-10-01","1-4 years","All","All","Observed","0.0","91.2"
"TN","2021-22","2022-09-24","1-4 years","All","All","Observed","1.1","91.2"
"TN","2021-22","2022-09-17","1-4 years","All","All","Observed","2.3","90.0"
"TN","2021-22","2022-09-10","1-4 years","All","All","Observed","2.3","87.8"
"TN","2021-22","2022-09-03","1-4 years","All","All","Observed","1.1","85.5"
"TN","2021-22","2022-08-27","1-4 years","All","All","Observed","1.1","84.4"
"TN","2021-22","2022-08-20","1-4 years","All","All","Observed","3.4","83.3"
"TN","2021-22","2022-08-13","1-4 years","All","All","Observed","1.1","79.9"
"TN","2021-22","2022-08-06","1-4 years","All","All","Observed","2.3","78.8"
"TN","2021-22","2022-07-30","1-4 years","All","All","Observed","0.0","76.5"
"TN","2021-22","2022-07-23","1-4 years","All","All","Observed","3.4","76.5"
"TN","2021-22","2022-07-16","1-4 years","All","All","Observed","1.1","73.1"
"TN","2021-22","2022-07-09","1-4 years","All","All","Observed","0.0","72.0"
"TN","2021-22","2022-07-02","1-4 years","All","All","Observed","2.3","72.0"
"TN","2021-22","2022-06-25","1-4 years","All","All","Observed","1.1","69.8"
"TN","2021-22","2022-06-18","1-4 years","All","All","Observed","1.1","68.6"
"TN","2021-22","2022-06-11","1-4 years","All","All","Observed","2.3","67.5"
"TN","2021-22","2022-06-04","1-4 years","All","All","Observed","1.1","65.3"
"TN","2021-22","2022-05-28","1-4 years","All","All","Observed","0.0","64.1"
"TN","2021-22","2022-05-21","1-4 years","All","All","Observed","0.0","64.1"
"TN","2021-22","2022-05-14","1-4 years","All","All","Observed","0.0","64.1"
"TN","2021-22","2022-05-07","1-4 years","All","All","Observed","2.3","64.1"
"TN","2021-22","2022-04-30","1-4 years","All","All","Observed","0.0","61.9"
"TN","2021-22","2022-04-23","1-4 years","All","All","Observed","0.0","61.9"
"TN","2021-22","2022-04-16","1-4 years","All","All","Observed","1.1","61.9"
"TN","2021-22","2022-04-09","1-4 years","All","All","Observed","0.0","60.8"
"TN","2021-22","2022-04-02","1-4 years","All","All","Observed","0.0","60.8"
"TN","2021-22","2022-03-26","1-4 years","All","All","Observed","0.0","60.8"
"TN","2021-22","2022-03-19","1-4 years","All","All","Observed","0.0","60.8"
"TN","2021-22","2022-03-12","1-4 years","All","All","Observed","3.4","60.8"
"TN","2021-22","2022-03-05","1-4 years","All","All","Observed","2.3","57.4"
"TN","2021-22","2022-02-26","1-4 years","All","All","Observed","1.1","55.1"
"TN","2021-22","2022-02-19","1-4 years","All","All","Observed","1.1","54.0"
"TN","2021-22","2022-04-09","30-39 years","All","All","Observed","0.0","167.0"
"UT","2021-22","2022-10-01","30-39 years","All","All","Observed","2.2","288.2"
"UT","2021-22","2022-09-24","30-39 years","All","All","Observed","1.6","286.1"
"UT","2021-22","2022-09-17","30-39 years","All","All","Observed","2.7","284.5"
"UT","2021-22","2022-09-10","30-39 years","All","All","Observed","1.6","281.8"
"UT","2021-22","2022-09-03","30-39 years","All","All","Observed","1.6","280.1"
"UT","2021-22","2022-08-27","30-39 years","All","All","Observed","2.2","278.5"
"UT","2021-22","2022-08-20","30-39 years","All","All","Observed","1.1","276.4"
"UT","2021-22","2022-08-13","30-39 years","All","All","Observed","2.2","275.3"
"UT","2021-22","2022-08-06","30-39 years","All","All","Observed","2.2","273.1"
"UT","2021-22","2022-07-30","30-39 years","All","All","Observed","2.7","271.0"
"UT","2021-22","2022-07-23","30-39 years","All","All","Observed","3.2","268.3"
"UT","2021-22","2022-07-16","30-39 years","All","All","Observed","1.6","265.1"
"UT","2021-22","2022-07-09","30-39 years","All","All","Observed","3.8","263.4"
"UT","2021-22","2022-07-02","30-39 years","All","All","Observed","4.8","259.7"
"UT","2021-22","2022-06-25","30-39 years","All","All","Observed","2.2","254.8"
"UT","2021-22","2022-06-18","30-39 years","All","All","Observed","1.1","252.7"
"UT","2021-22","2022-06-11","30-39 years","All","All","Observed","5.4","251.6"
"UT","2021-22","2022-06-04","30-39 years","All","All","Observed","4.3","246.2"
"UT","2021-22","2022-05-28","30-39 years","All","All","Observed","2.7","241.9"
"UT","2021-22","2022-05-21","30-39 years","All","All","Observed","2.7","239.2"
"UT","2021-22","2022-05-14","30-39 years","All","All","Observed","1.6","236.5"
"UT","2021-22","2022-05-07","30-39 years","All","All","Observed","1.1","234.9"
"UT","2021-22","2022-04-30","30-39 years","All","All","Observed","1.1","233.8"
"UT","2021-22","2022-04-23","30-39 years","All","All","Observed","1.6","232.7"
"UT","2021-22","2022-04-16","30-39 years","All","All","Observed","1.1","231.1"
"UT","2021-22","2022-04-09","30-39 years","All","All","Observed","1.6","230.0"
"UT","2021-22","2022-04-02","30-39 years","All","All","Observed","1.1","228.4"
"UT","2021-22","2022-03-26","30-39 years","All","All","Observed","0.0","227.3"
"UT","2021-22","2022-03-19","30-39 years","All","All","Observed","1.1","227.3"
"UT","2021-22","2022-03-12","30-39 years","All","All","Observed","3.2","226.3"
"UT","2021-22","2022-03-05","30-39 years","All","All","Observed","2.7","223.0"
"UT","2021-22","2022-02-26","30-39 years","All","All","Observed","4.3","220.3"
"UT","2021-22","2022-02-19","30-39 years","All","All","Observed","4.3","216.0"
"UT","2021-22","2022-02-12","30-39 years","All","All","Observed","13.5","211.7"
"UT","2021-22","2022-02-05","30-39 years","All","All","Observed","15.1","198.3"
"UT","2021-22","2022-01-29","30-39 years","All","All","Observed","17.2","183.2"
"UT","2021-22","2022-01-22","30-39 years","All","All","Observed","23.7","165.9"
"UT","2021-22","2022-01-15","30-39 years","All","All","Observed","22.6","142.2"
"UT","2021-22","2022-01-08","30-39 years","All","All","Observed","22.1","119.6"
"UT","2021-22","2022-01-01","30-39 years","All","All","Observed","9.2","97.5"
"UT","2021-22","2021-12-25","30-39 years","All","All","Observed","3.2","88.4"
"UT","2021-22","2021-12-18","30-39 years","All","All","Observed","7.0","85.1"
"UT","2021-22","2021-12-11","30-39 years","All","All","Observed","10.2","78.1"
"UT","2021-22","2021-12-04","30-39 years","All","All","Observed","9.2","67.9"
"UT","2021-22","2021-11-27","30-39 years","All","All","Observed","6.5","58.7"
"UT","2021-22","2021-11-20","30-39 years","All","All","Observed","3.8","52.3"
"UT","2021-22","2021-11-13","30-39 years","All","All","Observed","11.3","48.5"
"UT","2021-22","2021-11-06","30-39 years","All","All","Observed","8.1","37.2"
"UT","2021-22","2021-10-30","30-39 years","All","All","Observed","9.7","29.1"
"UT","2021-22","2021-10-23","30-39 years","All","All","Observed","4.8","19.4"
"UT","2021-22","2021-10-16","30-39 years","All","All","Observed","5.9","14.5"
"UT","2021-22","2021-10-09","30-39 years","All","All","Observed","8.6","8.6"
"TN","2021-22","2022-10-01","30-39 years","All","All","Observed","1.8","235.0"
"TN","2021-22","2022-09-24","30-39 years","All","All","Observed","1.8","233.2"
"TN","2021-22","2022-09-17","30-39 years","All","All","Observed","1.8","231.4"
"TN","2021-22","2022-09-10","30-39 years","All","All","Observed","2.9","229.6"
"TN","2021-22","2022-09-03","30-39 years","All","All","Observed","2.2","226.7"
"TN","2021-22","2022-08-27","30-39 years","All","All","Observed","7.2","224.5"
"TN","2021-22","2022-08-20","30-39 years","All","All","Observed","3.2","217.3"
"TN","2021-22","2022-08-13","30-39 years","All","All","Observed","4.0","214.1"
"TN","2021-22","2022-08-06","30-39 years","All","All","Observed","4.0","210.1"
"TN","2021-22","2022-07-30","30-39 years","All","All","Observed","4.7","206.2"
"TN","2021-22","2022-07-23","30-39 years","All","All","Observed","5.4","201.5"
"TN","2021-22","2022-07-16","30-39 years","All","All","Observed","6.5","196.1"
"TN","2021-22","2022-07-09","30-39 years","All","All","Observed","2.2","189.6"
"TN","2021-22","2022-07-02","30-39 years","All","All","Observed","3.2","187.5"
"TN","2021-22","2022-06-25","30-39 years","All","All","Observed","1.4","184.2"
"TN","2021-22","2022-06-18","30-39 years","All","All","Observed","1.8","182.8"
"TN","2021-22","2022-06-11","30-39 years","All","All","Observed","2.9","181.0"
"TN","2021-22","2022-06-04","30-39 years","All","All","Observed","2.5","178.1"
"TN","2021-22","2022-05-28","30-39 years","All","All","Observed","2.9","175.6"
"TN","2021-22","2022-05-21","30-39 years","All","All","Observed","0.4","172.7"
"TN","2021-22","2022-05-14","30-39 years","All","All","Observed","3.2","172.4"
"TN","2021-22","2022-05-07","30-39 years","All","All","Observed","1.1","169.1"
"TN","2021-22","2022-04-30","30-39 years","All","All","Observed","0.7","168.0"
"TN","2021-22","2022-04-23","30-39 years","All","All","Observed","0.4","167.3"
"TN","2021-22","2022-04-16","30-39 years","All","All","Observed","0.0","167.0"
"TN","2021-22","2022-04-02","30-39 years","All","All","Observed","0.4","167.0"
"TN","2021-22","2022-03-26","30-39 years","All","All","Observed","1.4","166.6"
"TN","2021-22","2022-03-19","30-39 years","All","All","Observed","1.1","165.2"
"TN","2021-22","2022-03-12","30-39 years","All","All","Observed","1.8","164.1"
"TN","2021-22","2022-03-05","30-39 years","All","All","Observed","3.2","162.3"
"TN","2021-22","2022-02-26","30-39 years","All","All","Observed","2.5","159.0"
"TN","2021-22","2022-02-19","30-39 years","All","All","Observed","3.6","156.5"
"TN","2021-22","2022-02-12","30-39 years","All","All","Observed","6.5","152.9"
"TN","2021-22","2022-02-05","30-39 years","All","All","Observed","10.4","146.4"
"TN","2021-22","2022-01-29","30-39 years","All","All","Observed","15.5","136.0"
"TN","2021-22","2022-01-22","30-39 years","All","All","Observed","13.7","120.5"
"TN","2021-22","2022-01-15","30-39 years","All","All","Observed","20.9","106.9"
"TN","2021-22","2022-01-08","30-39 years","All","All","Observed","16.9","86.0"
"TN","2021-22","2022-01-01","30-39 years","All","All","Observed","18.4","69.1"
"TN","2021-22","2021-12-25","30-39 years","All","All","Observed","6.1","50.7"
"TN","2021-22","2021-12-18","30-39 years","All","All","Observed","6.1","44.6"
"TN","2021-22","2021-12-11","30-39 years","All","All","Observed","2.9","38.5"
"TN","2021-22","2021-12-04","30-39 years","All","All","Observed","4.0","35.6"
"TN","2021-22","2021-11-27","30-39 years","All","All","Observed","4.3","31.7"
"TN","2021-22","2021-11-20","30-39 years","All","All","Observed","2.9","27.3"
"TN","2021-22","2021-11-13","30-39 years","All","All","Observed","2.5","24.5"
"TN","2021-22","2021-11-06","30-39 years","All","All","Observed","1.4","21.9"
"TN","2021-22","2021-10-30","30-39 years","All","All","Observed","3.2","20.5"
"TN","2021-22","2021-10-23","30-39 years","All","All","Observed","4.7","17.3"
"TN","2021-22","2021-10-16","30-39 years","All","All","Observed","4.3","12.6"
"TN","2021-22","2021-10-09","30-39 years","All","All","Observed","8.3","8.3"
"OR","2021-22","2022-10-01","30-39 years","All","All","Observed","2.3","220.9"
"OR","2021-22","2022-09-24","30-39 years","All","All","Observed","3.0","218.6"
"OR","2021-22","2022-09-17","30-39 years","All","All","Observed","2.0","215.6"
"OR","2021-22","2022-09-10","30-39 years","All","All","Observed","3.0","213.7"
"OR","2021-22","2022-09-03","30-39 years","All","All","Observed","3.9","210.7"
"OR","2021-22","2022-08-27","30-39 years","All","All","Observed","3.3","206.8"
"OR","2021-22","2022-08-20","30-39 years","All","All","Observed","3.0","203.5"
"OR","2021-22","2022-08-13","30-39 years","All","All","Observed","4.6","200.5"
"OR","2021-22","2022-08-06","30-39 years","All","All","Observed","5.3","195.9"
"OR","2021-22","2022-07-30","30-39 years","All","All","Observed","6.9","190.7"
"OR","2021-22","2022-07-23","30-39 years","All","All","Observed","3.9","183.8"
"OR","2021-22","2022-07-16","30-39 years","All","All","Observed","5.9","179.8"
"OR","2021-22","2022-07-09","30-39 years","All","All","Observed","5.3","173.9"
"OR","2021-22","2022-07-02","30-39 years","All","All","Observed","4.6","168.6"
"OR","2021-22","2022-06-25","30-39 years","All","All","Observed","3.9","164.0"
"OR","2021-22","2022-06-18","30-39 years","All","All","Observed","5.9","160.1"
"OR","2021-22","2022-06-11","30-39 years","All","All","Observed","5.6","154.2"
"OR","2021-22","2022-06-04","30-39 years","All","All","Observed","4.9","148.6"
"OR","2021-22","2022-05-28","30-39 years","All","All","Observed","4.3","143.7"
"OR","2021-22","2022-05-21","30-39 years","All","All","Observed","4.6","139.4"
"OR","2021-22","2022-05-14","30-39 years","All","All","Observed","3.9","134.8"
"OR","2021-22","2022-05-07","30-39 years","All","All","Observed","1.6","130.8"
"OR","2021-22","2022-04-30","30-39 years","All","All","Observed","1.3","129.2"
"OR","2021-22","2022-04-23","30-39 years","All","All","Observed","3.3","127.9"
"OR","2021-22","2022-04-16","30-39 years","All","All","Observed","2.0","124.6"
"OR","2021-22","2022-04-09","30-39 years","All","All","Observed","1.3","122.6"
"OR","2021-22","2022-04-02","30-39 years","All","All","Observed","1.6","121.3"
"OR","2021-22","2022-03-26","30-39 years","All","All","Observed","1.3","119.7"
"OR","2021-22","2022-03-19","30-39 years","All","All","Observed","2.6","118.3"
"OR","2021-22","2022-03-12","30-39 years","All","All","Observed","3.9","115.7"
"OR","2021-22","2022-03-05","30-39 years","All","All","Observed","4.6","111.8"
"OR","2021-22","2022-02-26","30-39 years","All","All","Observed","5.6","107.2"
"OR","2021-22","2022-02-19","30-39 years","All","All","Observed","4.6","101.6"
"OR","2021-22","2022-02-12","30-39 years","All","All","Observed","7.9","97.0"
"OR","2021-22","2022-02-05","30-39 years","All","All","Observed","5.9","89.1"
"OR","2021-22","2022-01-29","30-39 years","All","All","Observed","9.9","83.2"
"OR","2021-22","2022-01-22","30-39 years","All","All","Observed","9.5","73.3"
"OR","2021-22","2022-01-15","30-39 years","All","All","Observed","11.5","63.8"
"OR","2021-22","2022-01-08","30-39 years","All","All","Observed","10.2","52.3"
"OR","2021-22","2022-01-01","30-39 years","All","All","Observed","6.2","42.1"
"OR","2021-22","2021-12-25","30-39 years","All","All","Observed","2.3","35.8"
"OR","2021-22","2021-12-18","30-39 years","All","All","Observed","3.6","33.5"
"OR","2021-22","2021-12-11","30-39 years","All","All","Observed","2.6","29.9"
"OR","2021-22","2021-12-04","30-39 years","All","All","Observed","2.3","27.3"
"OR","2021-22","2021-11-27","30-39 years","All","All","Observed","2.6","25.0"
"OR","2021-22","2021-11-20","30-39 years","All","All","Observed","2.6","22.4"
"OR","2021-22","2021-11-13","30-39 years","All","All","Observed","1.0","19.7"
"OR","2021-22","2021-11-06","30-39 years","All","All","Observed","3.0","18.7"
"OR","2021-22","2021-10-30","30-39 years","All","All","Observed","4.6","15.8"
"OR","2021-22","2021-10-23","30-39 years","All","All","Observed","5.9","11.2"
"OR","2021-22","2021-10-16","30-39 years","All","All","Observed","3.0","5.3"
"OR","2021-22","2021-10-09","30-39 years","All","All","Observed","2.3","2.3"
"OH","2021-22","2022-10-01","30-39 years","All","All","Observed","2.1","172.8"
"OH","2021-22","2022-09-24","30-39 years","All","All","Observed","4.3","170.6"
"OH","2021-22","2022-09-17","30-39 years","All","All","Observed","1.8","166.3"
"OH","2021-22","2022-09-10","30-39 years","All","All","Observed","3.7","164.5"
"OH","2021-22","2022-09-03","30-39 years","All","All","Observed","4.3","160.8"
"OH","2021-22","2022-08-27","30-39 years","All","All","Observed","4.6","156.5"
"OH","2021-22","2022-08-20","30-39 years","All","All","Observed","4.6","151.9"
"OH","2021-22","2022-08-13","30-39 years","All","All","Observed","2.1","147.3"
"OH","2021-22","2022-08-06","30-39 years","All","All","Observed","5.8","145.2"
"OH","2021-22","2022-07-30","30-39 years","All","All","Observed","5.2","139.4"
"OH","2021-22","2022-07-23","30-39 years","All","All","Observed","1.8","134.2"
"OH","2021-22","2022-07-16","30-39 years","All","All","Observed","3.1","132.3"
"OH","2021-22","2022-07-09","30-39 years","All","All","Observed","2.8","129.3"
"OH","2021-22","2022-07-02","30-39 years","All","All","Observed","1.8","126.5"
"OH","2021-22","2022-06-25","30-39 years","All","All","Observed","2.8","124.7"
"OH","2021-22","2022-06-18","30-39 years","All","All","Observed","1.8","121.9"
"OH","2021-22","2022-06-11","30-39 years","All","All","Observed","2.8","120.1"
"OH","2021-22","2022-06-04","30-39 years","All","All","Observed","4.6","117.3"
"OH","2021-22","2022-05-28","30-39 years","All","All","Observed","4.3","112.7"
"OH","2021-22","2022-05-21","30-39 years","All","All","Observed","2.8","108.4"
"OH","2021-22","2022-05-14","30-39 years","All","All","Observed","2.8","105.7"
"OH","2021-22","2022-05-07","30-39 years","All","All","Observed","2.8","102.9"
"OH","2021-22","2022-04-30","30-39 years","All","All","Observed","3.1","100.2"
"OH","2021-22","2022-04-23","30-39 years","All","All","Observed","3.1","97.1"
"OH","2021-22","2022-04-16","30-39 years","All","All","Observed","2.1","94.0"
"OH","2021-22","2022-04-09","30-39 years","All","All","Observed","2.1","91.9"
"OH","2021-22","2022-04-02","30-39 years","All","All","Observed","1.2","89.8"
"OH","2021-22","2022-03-26","30-39 years","All","All","Observed","1.2","88.5"
"OH","2021-22","2022-03-19","30-39 years","All","All","Observed","0.9","87.3"
"OH","2021-22","2022-03-12","30-39 years","All","All","Observed","0.6","86.4"
"OH","2021-22","2022-03-05","30-39 years","All","All","Observed","1.2","85.8"
"OH","2021-22","2022-02-26","30-39 years","All","All","Observed","2.1","84.5"
"OH","2021-22","2022-02-19","30-39 years","All","All","Observed","1.5","82.4"
"OH","2021-22","2022-02-12","30-39 years","All","All","Observed","3.1","80.9"
"OH","2021-22","2022-02-05","30-39 years","All","All","Observed","4.6","77.8"
"OH","2021-22","2022-01-29","30-39 years","All","All","Observed","6.4","73.2"
"OH","2021-22","2022-01-22","30-39 years","All","All","Observed","5.5","66.8"
"OH","2021-22","2022-01-15","30-39 years","All","All","Observed","4.3","61.3"
"OH","2021-22","2022-01-08","30-39 years","All","All","Observed","8.9","57.0"
"OH","2021-22","2022-01-01","30-39 years","All","All","Observed","10.1","48.1"
"OH","2021-22","2021-12-25","30-39 years","All","All","Observed","3.4","38.0"
"OH","2021-22","2021-12-18","30-39 years","All","All","Observed","2.8","34.6"
"OH","2021-22","2021-12-11","30-39 years","All","All","Observed","7.0","31.9"
"OH","2021-22","2021-12-04","30-39 years","All","All","Observed","4.6","24.8"
"OH","2021-22","2021-11-27","30-39 years","All","All","Observed","2.8","20.2"
"OH","2021-22","2021-11-20","30-39 years","All","All","Observed","2.5","17.5"
"OH","2021-22","2021-11-13","30-39 years","All","All","Observed","3.4","15.0"
"OH","2021-22","2021-11-06","30-39 years","All","All","Observed","2.8","11.6"
"OH","2021-22","2021-10-30","30-39 years","All","All","Observed","0.9","8.9"
"OH","2021-22","2021-10-23","30-39 years","All","All","Observed","1.8","8.0"
"OH","2021-22","2021-10-16","30-39 years","All","All","Observed","3.4","6.1"
"OH","2021-22","2021-10-09","30-39 years","All","All","Observed","2.8","2.8"
"NY","2021-22","2022-10-01","30-39 years","All","All","Observed","7.4","425.0"
"NY","2021-22","2022-09-24","30-39 years","All","All","Observed","4.6","417.6"
"NY","2021-22","2022-09-17","30-39 years","All","All","Observed","5.3","413.1"
"NY","2021-22","2022-09-10","30-39 years","All","All","Observed","3.9","407.8"
"NY","2021-22","2022-09-03","30-39 years","All","All","Observed","3.9","403.9"
"NY","2021-22","2022-08-27","30-39 years","All","All","Observed","5.6","400.1"
"NY","2021-22","2022-08-20","30-39 years","All","All","Observed","5.3","394.4"
"NY","2021-22","2022-08-13","30-39 years","All","All","Observed","3.2","389.2"
"NY","2021-22","2022-08-06","30-39 years","All","All","Observed","4.2","386.0"
"NY","2021-22","2022-07-30","30-39 years","All","All","Observed","4.2","381.8"
"NY","2021-22","2022-07-23","30-39 years","All","All","Observed","5.3","377.6"
"NY","2021-22","2022-07-16","30-39 years","All","All","Observed","6.3","372.3"
"NY","2021-22","2022-07-09","30-39 years","All","All","Observed","5.6","366.0"
"NY","2021-22","2022-07-02","30-39 years","All","All","Observed","3.5","360.4"
"NY","2021-22","2022-06-25","30-39 years","All","All","Observed","3.5","356.9"
"NY","2021-22","2022-06-18","30-39 years","All","All","Observed","2.5","353.4"
"NY","2021-22","2022-06-11","30-39 years","All","All","Observed","5.3","350.9"
"NY","2021-22","2022-06-04","30-39 years","All","All","Observed","6.0","345.6"
"NY","2021-22","2022-05-28","30-39 years","All","All","Observed","7.0","339.7"
"NY","2021-22","2022-05-21","30-39 years","All","All","Observed","6.3","332.6"
"NY","2021-22","2022-05-14","30-39 years","All","All","Observed","8.8","326.3"
"NY","2021-22","2022-05-07","30-39 years","All","All","Observed","7.4","317.5"
"NY","2021-22","2022-04-30","30-39 years","All","All","Observed","7.0","310.1"
"NY","2021-22","2022-04-23","30-39 years","All","All","Observed","8.8","303.1"
"NY","2021-22","2022-04-16","30-39 years","All","All","Observed","5.6","294.3"
"NY","2021-22","2022-04-09","30-39 years","All","All","Observed","2.8","288.7"
"NY","2021-22","2022-04-02","30-39 years","All","All","Observed","3.5","285.9"
"NY","2021-22","2022-03-26","30-39 years","All","All","Observed","4.2","282.4"
"NY","2021-22","2022-03-19","30-39 years","All","All","Observed","4.2","278.2"
"NY","2021-22","2022-03-12","30-39 years","All","All","Observed","2.8","274.0"
"NY","2021-22","2022-03-05","30-39 years","All","All","Observed","4.9","271.2"
"NY","2021-22","2022-02-26","30-39 years","All","All","Observed","4.9","266.2"
"NY","2021-22","2022-02-19","30-39 years","All","All","Observed","6.0","261.3"
"NY","2021-22","2022-02-12","30-39 years","All","All","Observed","7.7","255.4"
"NY","2021-22","2022-02-05","30-39 years","All","All","Observed","15.5","247.6"
"NY","2021-22","2022-01-29","30-39 years","All","All","Observed","14.4","232.2"
"NY","2021-22","2022-01-22","30-39 years","All","All","Observed","23.5","217.8"
"NY","2021-22","2022-01-15","30-39 years","All","All","Observed","27.0","194.2"
"NY","2021-22","2022-01-08","30-39 years","All","All","Observed","20.7","167.2"
"NY","2021-22","2022-01-01","30-39 years","All","All","Observed","24.6","146.5"
"NY","2021-22","2021-12-25","30-39 years","All","All","Observed","12.6","121.9"
"NY","2021-22","2021-12-18","30-39 years","All","All","Observed","15.5","109.2"
"NY","2021-22","2021-12-11","30-39 years","All","All","Observed","12.3","93.8"
"NY","2021-22","2021-12-04","30-39 years","All","All","Observed","12.6","81.5"
"NY","2021-22","2021-11-27","30-39 years","All","All","Observed","13.3","68.8"
"NY","2021-22","2021-11-20","30-39 years","All","All","Observed","11.6","55.5"
"NY","2021-22","2021-11-13","30-39 years","All","All","Observed","8.1","43.9"
"NY","2021-22","2021-11-06","30-39 years","All","All","Observed","7.0","35.8"
"NY","2021-22","2021-10-30","30-39 years","All","All","Observed","7.7","28.8"
"NY","2021-22","2021-10-23","30-39 years","All","All","Observed","4.9","21.1"
"NY","2021-22","2021-10-16","30-39 years","All","All","Observed","7.7","16.2"
"NY","2021-22","2021-10-09","30-39 years","All","All","Observed","8.4","8.4"
"NM","2021-22","2022-10-01","30-39 years","All","All","Observed","2.9","466.8"
"NM","2021-22","2022-09-24","30-39 years","All","All","Observed","2.9","463.9"
"NM","2021-22","2022-09-17","30-39 years","All","All","Observed","2.9","461.1"
"NM","2021-22","2022-09-10","30-39 years","All","All","Observed","2.3","458.2"
"NM","2021-22","2022-09-03","30-39 years","All","All","Observed","0.6","455.9"
"NM","2021-22","2022-08-27","30-39 years","All","All","Observed","2.3","455.3"
"NM","2021-22","2022-08-20","30-39 years","All","All","Observed","2.9","453.0"
"NM","2021-22","2022-08-13","30-39 years","All","All","Observed","4.6","450.1"
"NM","2021-22","2022-08-06","30-39 years","All","All","Observed","7.5","445.6"
"NM","2021-22","2022-07-30","30-39 years","All","All","Observed","8.0","438.1"
"NM","2021-22","2022-07-23","30-39 years","All","All","Observed","9.2","430.0"
"NM","2021-22","2022-07-16","30-39 years","All","All","Observed","6.9","420.9"
"NM","2021-22","2022-07-09","30-39 years","All","All","Observed","6.3","414.0"
"NM","2021-22","2022-07-02","30-39 years","All","All","Observed","8.6","407.7"
"NM","2021-22","2022-06-25","30-39 years","All","All","Observed","10.9","399.0"
"NM","2021-22","2022-06-18","30-39 years","All","All","Observed","5.2","388.1"
"NM","2021-22","2022-06-11","30-39 years","All","All","Observed","2.3","383.0"
"NM","2021-22","2022-06-04","30-39 years","All","All","Observed","4.6","380.7"
"NM","2021-22","2022-05-28","30-39 years","All","All","Observed","5.2","376.1"
"NM","2021-22","2022-05-21","30-39 years","All","All","Observed","2.3","370.9"
"NM","2021-22","2022-05-14","30-39 years","All","All","Observed","2.3","368.6"
"NM","2021-22","2022-05-07","30-39 years","All","All","Observed","4.6","366.3"
"NM","2021-22","2022-04-30","30-39 years","All","All","Observed","1.7","361.7"
"NM","2021-22","2022-04-23","30-39 years","All","All","Observed","2.3","360.0"
"NM","2021-22","2022-04-16","30-39 years","All","All","Observed","1.7","357.7"
"NM","2021-22","2022-04-09","30-39 years","All","All","Observed","2.3","356.0"
"NM","2021-22","2022-04-02","30-39 years","All","All","Observed","0.6","353.7"
"NM","2021-22","2022-03-26","30-39 years","All","All","Observed","2.3","353.1"
"NM","2021-22","2022-03-19","30-39 years","All","All","Observed","1.7","350.8"
"NM","2021-22","2022-03-12","30-39 years","All","All","Observed","3.4","349.1"
"NM","2021-22","2022-03-05","30-39 years","All","All","Observed","5.7","345.6"
"NM","2021-22","2022-02-26","30-39 years","All","All","Observed","6.9","339.9"
"NM","2021-22","2022-02-19","30-39 years","All","All","Observed","10.3","333.0"
"NM","2021-22","2022-02-12","30-39 years","All","All","Observed","17.2","322.7"
"NM","2021-22","2022-02-05","30-39 years","All","All","Observed","16.7","305.5"
"NM","2021-22","2022-01-29","30-39 years","All","All","Observed","18.9","288.8"
"NM","2021-22","2022-01-22","30-39 years","All","All","Observed","23.5","269.9"
"NM","2021-22","2022-01-15","30-39 years","All","All","Observed","20.7","246.3"
"NM","2021-22","2022-01-08","30-39 years","All","All","Observed","20.7","225.6"
"NM","2021-22","2022-01-01","30-39 years","All","All","Observed","12.6","205.0"
"NM","2021-22","2021-12-25","30-39 years","All","All","Observed","12.6","192.3"
"NM","2021-22","2021-12-18","30-39 years","All","All","Observed","18.9","179.7"
"NM","2021-22","2021-12-11","30-39 years","All","All","Observed","17.8","160.8"
"NM","2021-22","2021-12-04","30-39 years","All","All","Observed","25.3","143.0"
"NM","2021-22","2021-11-27","30-39 years","All","All","Observed","16.7","117.7"
"NM","2021-22","2021-11-20","30-39 years","All","All","Observed","17.8","101.1"
"NM","2021-22","2021-11-13","30-39 years","All","All","Observed","16.1","83.3"
"NM","2021-22","2021-11-06","30-39 years","All","All","Observed","18.9","67.2"
"NM","2021-22","2021-10-30","30-39 years","All","All","Observed","12.6","48.2"
"NM","2021-22","2021-10-23","30-39 years","All","All","Observed","13.8","35.6"
"NM","2021-22","2021-10-16","30-39 years","All","All","Observed","16.1","21.8"
"NM","2021-22","2021-10-09","30-39 years","All","All","Observed","5.7","5.7"
